text,label_id,label,display_name,source_type,text_length,word_count
Secondary payment cannot be considered without the identity of or payment information from the primary insurer. The information was either not reported or was illegible.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,169,25
"Payer response: Submitted CPT code is not valid for the provider specialty. Correct and resubmit if appropriate. (payer edit EDT-449) action: attach support if available. Authorization details may be present, but the claim still needs validation. [claim reference REF000074]",1,coding_error,Coding Error,synthetic_rarc_style,274,39
Secondary payment cannot be considered without the identity of or payment information from the primary carrier. The information was either not reported or was illegible.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,169,25
"Diagnosis submitted does not meet health plan medical necessity criteria; Route to the responsible RCM workqueue; workqueue: pre-bill review. Medical necessity support may exist, but the claim needs final analyst review. [claim reference REF000097]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,248,34
denial reason: submission did not meet payer processing requirements. correct and resubmit if appropriate. (DOS 2023-05-26) [case reference REF000527],9,other,Other Administrative,synthetic_rarc_style,150,19
Missing itemized bill/statement.,8,documentation,Documentation,official_rarc,32,3
Claim review note: Provider enrollment or billing status requires review. Route to the responsible RCM workqueue. [prebill reference REF000327],9,other,Other Administrative,synthetic_rarc_style,143,19
Missing claimant medical record for this procedure.,8,documentation,Documentation,official_rarc,51,7
Incomplete/invalid Certificate of Medical Necessity.,8,documentation,Documentation,official_rarc,52,5
"Providers not participating in the Medicare Advantage Plan have the right to appeal if the plan has partially or fully denied payment or if the provider believes the plan has not paid the services at the expected Medicare reimbursable rate or type of level/service. Providers may file their appeal in writing within 60 calendar days after the date of the remittance advice. For the plan to review the appeal, the plan will need a completed signed Waiver of Liability Statement. To obtain a Waiver of Liability form, please contact your Medicare Advantage Plan.",9,other,Other Administrative,official_rarc,560,93
Service is not covered when patient is under age 50.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,52,10
Claim review note: Payer system returned a general processing denial; Correct and resubmit if appropriate; workqueue: pre-bill review. [prebill reference REF000363],9,other,Other Administrative,synthetic_rarc_style,164,21
Claimant not enrolled in Electronic Visit Verification System.,0,eligibility,Eligibility / Coverage,official_rarc,62,8
Modifier is missing or inconsistent with the billed service. (review batch B445) workqueue: pre-bill review. [case reference REF000256],1,coding_error,Coding Error,synthetic_rarc_style,135,18
"The information furnished does not substantiate the need for this level of procedure. If you believe the procedure should have been fully covered as billed, or if you did not know and could not reasonably have been expected to know that we would not pay for this level of procedure, or if you notified the claimant in writing in advance that we would not pay for this level of procedure and he/she agreed in writing to pay, ask us to review your claim within 120 days of the date of this notice. If you do not request an appeal, we will, upon application from the claimant, reimburse him/her for the amount you have collected from him/her in excess of any deductible and coinsurance amounts. We will recover the reimbursement from you as an overpayment.",6,medical_necessity,Medical Necessity,official_rarc,753,134
Member eligibility could not be verified for this claim. Additional follow-up is required. (payer edit EDT-155) action: verify before resubmission. [prebill reference REF000160],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,177,23
remark: claim denied because the benefit category does not cover this service. (DOS 2023-12-04) [claim reference REF000434],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,123,17
clm review note: Operative note or clinical report is missing. Validate supporting information before appeal. workqueue: pre-bill review. [case reference REF000051],8,documentation,Documentation,synthetic_rarc_style,164,21
remark: claim contains inconsistent administrative information. (claim line 7) [prebill reference REF000347],9,other,Other Administrative,synthetic_rarc_style,108,12
Adjudication message: Patient was not enrolled in the plan on the treatment date. Additional follow-up is required. (claim line 12) action: verify before resubmission. [audit reference REF000173],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,195,27
Denial reason: Coordination of benefits information is missing or outdated. Please review before resubmission. (claim line 10) [prebill reference REF000264],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,156,20
"Remark: Referral information is missing or incomplete. Additional follow-up is required. Filing date appears within the normal workflow, but the payer response remains unresolved. [review reference REF000326]",2,authorization,Authorization / Referral,synthetic_rarc_style,208,27
remark: claim format issue requires correction before payment. (claim line 11) [case reference REF000495],9,other,Other Administrative,synthetic_rarc_style,105,14
Additional documentation is needed before claim review can continue. Route to the responsible RCM workqueue. (claim ID CLM000583) [review reference REF000583],8,documentation,Documentation,synthetic_rarc_style,158,21
The maximum allowable payment for this encounter/procedure was paid by the primary insurance. No further payment due.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,117,17
"Remark: Documentation does not support the billed procedure details. Please review before resubmission. (payer edit EDT-572) Documentation may be available, but the record should be confirmed. [audit reference REF000040]",8,documentation,Documentation,synthetic_rarc_style,220,29
Adjudication message: Additional documentation is needed before claim review can continue; Route to the responsible RCM workqueue; status: analyst review recommended. [review reference REF000817],8,documentation,Documentation,synthetic_rarc_style,195,24
"Denial reason: Claim requires updated other-insurance information. Correct and resubmit if appropriate. (encounter ENC80184) auth details may be present, but the claim still needs validation. [claim reference REF000295]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,219,28
Payer response: Claim lacks documentation required by insurer policy; Additional follow-up is required; (claim line 9) [audit reference REF000745],8,documentation,Documentation,synthetic_rarc_style,146,19
